news_id,company_word,pk,symbol,name,stock_keyword_5
378843,twitter,7565,TWTR,Twitter Inc,"['oracle', 'tiktok', 'microsoft', 'corp', 'investor']"
378843,national security,5344,NSEC,National Security Group Inc,"['oracle', 'tiktok', 'microsoft', 'corp', 'investor']"
378861,alibaba group,859,BABA,Alibaba Group Holding Limited,"['endowment', 'university', 'prc', 'campus', 'investment']"
378861,msci,4991,MSCI,MSCI Inc,"['endowment', 'university', 'prc', 'campus', 'investment']"
378861,on holding,5567,ONON,On Holding AG Class A Ordinary Shares,"['endowment', 'university', 'prc', 'campus', 'investment']"
378861,emerging markets,3657,HORI,Emerging Markets Horizon Corp,"['endowment', 'university', 'prc', 'campus', 'investment']"
378861,national security,5344,NSEC,National Security Group Inc,"['endowment', 'university', 'prc', 'campus', 'investment']"
378862,s&p,6958,SPGI,S&P Global Inc,"['fed', 'mta', 'financing', 'cash', 'debt']"
378866,alphabet,3359,GOOG,Alphabet Inc,"['ceo', 'fund', 'invest', 'executive', 'investor']"
378866,apple,21,AAPL,Apple Inc,"['ceo', 'fund', 'invest', 'executive', 'investor']"
378866,microsoft,4996,MSFT,Microsoft Corporation,"['ceo', 'fund', 'invest', 'executive', 'investor']"
378866,amazon,477,AMZN,Amazon,"['ceo', 'fund', 'invest', 'executive', 'investor']"
378866,msci,4991,MSCI,MSCI Inc,"['ceo', 'fund', 'invest', 'executive', 'investor']"
378867,citigroup,1360,C,Citigroup Inc,"['peso', 'philippine', 'manila', 'currency', 'economic']"
378890,estee lauder,2469,EL,Estee Lauder Companies Inc,"['citibank', 'citigroup', 'repayment', 'lawsuit', 'repay']"
378890,citigroup,1360,C,Citigroup Inc,"['citibank', 'citigroup', 'repayment', 'lawsuit', 'repay']"
378890,revlon,6318,REV,Revlon Inc,"['citibank', 'citigroup', 'repayment', 'lawsuit', 'repay']"
378890,tuesday morning,7528,TUEM,Tuesday Morning Corp,"['citibank', 'citigroup', 'repayment', 'lawsuit', 'repay']"
378892,boeing,858,BA,Boeing Company (The),"['layoff', 'boeing', 'jetliner', 'airbus']"
378892,dow,2267,DOW,Dow Inc,"['layoff', 'boeing', 'jetliner', 'airbus']"
378914,alibaba group,859,BABA,Alibaba Group Holding Limited,"['jd', 'retailer', 'alibaba', 'company', 'commerce']"
378916,microsoft,4996,MSFT,Microsoft Corporation,"['recession', 'coronavirus', 'pandemic', 'economy', 'economic']"
378919,amazon,477,AMZN,Amazon,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,nvidia,5400,NVDA,NVIDIA Corporation,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,walmart,8050,WMT,Walmart Inc,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,alibaba group,859,BABA,Alibaba Group Holding Limited,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,home depot,3547,HD,Home Depot Inc,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,s&p,6958,SPGI,S&P Global Inc,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,msci,4991,MSCI,MSCI Inc,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,lennar,4428,LEN,Lennar Corporation,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378919,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['stock', 'stocksthe', 'optimism', 'treasury', 'pandemic']"
378935,nasdaq,5144,NDAQ,Nasdaq Inc,"['euronext', 'italianaitaly', 'depositi', 'italiana', 'italia']"
378936,deutsche bank,2105,DB,Deutsche Bank AG,"['singapore', 'treasury', 'libor', 'bank', 'sgd']"
378938,amazon,477,AMZN,Amazon,"['walmart', 'retailer', 'stimulus', 'shopping', 'shopify']"
378938,walmart,8050,WMT,Walmart Inc,"['walmart', 'retailer', 'stimulus', 'shopping', 'shopify']"
378938,fedex,2784,FDX,FedEx Corporation,"['walmart', 'retailer', 'stimulus', 'shopping', 'shopify']"
378938,shopify,6750,SHOP,Shopify Inc,"['walmart', 'retailer', 'stimulus', 'shopping', 'shopify']"
381000,s&p,6958,SPGI,S&P Global Inc,"['activewear', 'lululemon', 'retailer', 'betty', 'brand']"
381000,lululemon,4603,LULU,lululemon athletica inc,"['activewear', 'lululemon', 'retailer', 'betty', 'brand']"
381000,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['activewear', 'lululemon', 'retailer', 'betty', 'brand']"
381000,l catterton,4397,LCAA,L Catterton Asia Acquisition Corp Class A Ordinary Shares,"['activewear', 'lululemon', 'retailer', 'betty', 'brand']"
380980,google,3359,GOOG,Alphabet Inc,"['market', 'investor', 'company', 'firm', 'twitter']"
380980,facebook,2746,FB,Meta Platforms Inc,"['market', 'investor', 'company', 'firm', 'twitter']"
380980,twitter,7565,TWTR,Twitter Inc,"['market', 'investor', 'company', 'firm', 'twitter']"
380980,global technology,3446,GTAC,Global Technology Acquisition Corp,"['market', 'investor', 'company', 'firm', 'twitter']"
381004,canopy growth,1554,CGC,Canopy Growth Corporation,"['cannabis', 'cbd', 'marijuana', 'uruguayan', 'produce']"
381005,walmart,8050,WMT,Walmart Inc,"['retailer', 'retail', 'target', 'shopping', 'walmart']"
381008,microsoft,4996,MSFT,Microsoft Corporation,"['photovoltaic', 'ayala', 'solar', 'luzon', 'philippine']"
381008,renewable energy,6299,REGI,Renewable Energy Group Inc,"['photovoltaic', 'ayala', 'solar', 'luzon', 'philippine']"
381015,aberdeen standard,658,ASGI,Aberdeen Standard Global Infrastructure Income Fd,"['currency', 'euro', 'inflation', 'pound', 'sterling']"
381016,citigroup,1360,C,Citigroup Inc,"['citibank', 'citigroup', 'lawsuit', 'sued', 'suing']"
381016,revlon,6318,REV,Revlon Inc,"['citibank', 'citigroup', 'lawsuit', 'sued', 'suing']"
386444,mizuho,4788,MFG,Mizuho Financial Group Inc,"['treasury', 'bond', 'euro', 'debt', 'auction']"
386462,amazon,477,AMZN,Amazon,"['retailer', 'amazon', 'consumer', 'pricing', 'antitrust']"
386488,natural gas,5202,NGS,Natural Gas Services Group Inc,"['blackout', 'blackoutspower', 'blackoutsregulators', 'california', 'californiautilities']"
386488,southern california,6616,SCE^J,Southern California Edison Company 5,"['blackout', 'blackoutspower', 'blackoutsregulators', 'california', 'californiautilities']"
386490,apple,21,AAPL,Apple Inc,"['buenos', 'argentina', 'argentine', 'economic', 'economy']"
386490,mercadolibre,4765,MELI,MercadoLibre Inc,"['buenos', 'argentina', 'argentine', 'economic', 'economy']"
386491,visa,7719,V,Visa Inc,"['recession', 'blackout', 'economy', 'africa', 'economic']"
387415,exxon,8149,XOM,Exxon Mobil Corporation,"['saudi', 'refinery', 'oil', 'exxon', 'petrochemical']"
387415,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['saudi', 'refinery', 'oil', 'exxon', 'petrochemical']"
387441,citigroup,1360,C,Citigroup Inc,"['yuan', 'emerging', 'yuanchile', 'currency', 'chinese']"
387441,msci,4991,MSCI,MSCI Inc,"['yuan', 'emerging', 'yuanchile', 'currency', 'chinese']"
387441,barclays,941,BCS,Barclays PLC,"['yuan', 'emerging', 'yuanchile', 'currency', 'chinese']"
387441,emerging markets,3657,HORI,Emerging Markets Horizon Corp,"['yuan', 'emerging', 'yuanchile', 'currency', 'chinese']"
387441,national security,5344,NSEC,National Security Group Inc,"['yuan', 'emerging', 'yuanchile', 'currency', 'chinese']"
387444,microsoft,4996,MSFT,Microsoft Corporation,"['dubai', 'invest', 'emirate', 'investor', 'market']"
387452,chevron,2042,CVX,Chevron Corporation,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387452,abbott,49,ABT,Abbott Laboratories,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387452,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387452,ibm,3797,IBM,International Business Machines Corporation,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387452,bp,1191,BP,BP p,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387452,natural gas,5202,NGS,Natural Gas Services Group Inc,"['hurricane', 'gulf', 'katrina', 'storm', 'stormsmarco']"
387461,kinder morgan,4274,KMI,Kinder Morgan Inc,"['pipeline', 'methane', 'compressor', 'regulator', 'gas']"
387461,energy transfer,2631,ET,Energy Transfer LP Common Units,"['pipeline', 'methane', 'compressor', 'regulator', 'gas']"
387461,natural gas,5202,NGS,Natural Gas Services Group Inc,"['pipeline', 'methane', 'compressor', 'regulator', 'gas']"
387463,s&p,6958,SPGI,S&P Global Inc,"['foxconn', 'milwaukee', 'wisconsin', 'investment', 'economy']"
390724,microsoft,4996,MSFT,Microsoft Corporation,"['starbucks', 'coffee', 'baristas', 'brewing', 'roaster']"
390724,starbucks,6606,SBUX,Starbucks Corporation,"['starbucks', 'coffee', 'baristas', 'brewing', 'roaster']"
546189,pfizer,5832,PFE,Pfizer Inc,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
546189,biontech,1169,BNTX,BioNTech SE American Depositary Share,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
546189,twitter,7565,TWTR,Twitter Inc,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
546189,deutsche bank,2105,DB,Deutsche Bank AG,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
546189,barnes &,1155,BNED,Barnes & Noble Education Inc,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
546189,mink,3946,INKT,MiNK Therapeutics Inc,"['vaccine', 'outbreak', 'vaccinated', 'vaccination', 'pandemic']"
390725,exxon,8149,XOM,Exxon Mobil Corporation,"['hurricane', 'laura', 'gulf', 'katrina', 'storm']"
390725,natural gas,5202,NGS,Natural Gas Services Group Inc,"['hurricane', 'laura', 'gulf', 'katrina', 'storm']"
390728,mastercard,4644,MA,Mastercard Incorporated,"['beijing', 'china', 'supply', 'commerce', 'chinese']"
390733,bain capital,945,BCSF,Bain Capital Specialty Finance Inc,"['airline', 'takeover', 'shareholder', 'sydney', 'equity']"
390746,morgan stanley,4979,MS,Morgan Stanley,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
390746,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
390746,citigroup,1360,C,Citigroup Inc,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
390746,xp,8155,XP,XP Inc,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
390746,cosan sa,1938,CSAN,Cosan S,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
390746,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['rumo', 'mato', 'paulo', 'sao', 'railway']"
546191,apple,21,AAPL,Apple Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,amazon,477,AMZN,Amazon,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,s&p,6958,SPGI,S&P Global Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,dow,2267,DOW,Dow Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,zoom video,8237,ZM,Zoom Video Communications Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,msci,4991,MSCI,MSCI Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,nasdaq,5144,NDAQ,Nasdaq Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,bny mellon,2119,DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
546191,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['recession', 'stock', 'pandemic', 'stocksthe', 'dow']"
390752,morgan stanley,4979,MS,Morgan Stanley,"['uae', 'emirate', 'dhabi', 'dubai', 'abu']"
390752,s&p,6958,SPGI,S&P Global Inc,"['uae', 'emirate', 'dhabi', 'dubai', 'abu']"
390752,citigroup,1360,C,Citigroup Inc,"['uae', 'emirate', 'dhabi', 'dubai', 'abu']"
390752,deutsche bank,2105,DB,Deutsche Bank AG,"['uae', 'emirate', 'dhabi', 'dubai', 'abu']"
390766,exxon,8149,XOM,Exxon Mobil Corporation,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,pfizer,5832,PFE,Pfizer Inc,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,salesforce,1911,CRM,Salesforce,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,raytheon,6495,RTX,Raytheon Technologies Corporation,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,amgen,438,AMGN,Amgen Inc,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,honeywell,3652,HON,Honeywell International Inc,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,dow,2267,DOW,Dow Inc,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390766,mizuho,4788,MFG,Mizuho Financial Group Inc,"['refinery', 'exxon', 'hurricane', 'gasoline', 'forecast']"
390767,ferrari,6224,RACE,Ferrari N,"['mclaren', 'ferrari', 'supercars', 'hybrid', 'chassis']"
390768,intel,3967,INTC,Intel Corporation,"['vietnam', 'vietnamese', 'economy', 'economic', 'economics']"
390770,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['goldman', 'joe', 'trader', 'trustee', 'bankrupt']"
390770,jefferies financial,4121,JEF,Jefferies Financial Group Inc,"['goldman', 'joe', 'trader', 'trustee', 'bankrupt']"
390770,marcus,4726,MCS,Marcus Corporation,"['goldman', 'joe', 'trader', 'trustee', 'bankrupt']"
390784,southwest airlines,4608,LUV,Southwest Airlines Company,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390784,raymond james,6384,RJF,Raymond James Financial Inc,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390784,united airlines,7585,UAL,United Airlines Holdings Inc,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390784,american airlines,12,AAL,American Airlines Group Inc,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390784,spirit airlines,6579,SAVE,Spirit Airlines Inc,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390784,cowen,1848,COWN,Cowen Inc,"['airline', 'furloughed', 'furlough', 'aviation', 'pilotsflight']"
390787,morgan stanley,4979,MS,Morgan Stanley,"['firm', 'enterprise', 'corp', 'company', 'industrial']"
390787,emerson electric,2504,EMR,Emerson Electric Company,"['firm', 'enterprise', 'corp', 'company', 'industrial']"
390787,uber,7591,UBER,Uber Technologies Inc,"['firm', 'enterprise', 'corp', 'company', 'industrial']"
390787,wework,7977,WE,WeWork Inc,"['firm', 'enterprise', 'corp', 'company', 'industrial']"
390787,lazard,4379,LAZ,Lazard LTD,"['firm', 'enterprise', 'corp', 'company', 'industrial']"
390789,walt disney,2196,DIS,Walt Disney Company (The),"['invested', 'dwayne', 'cruise', 'd', 'investment']"
390790,exxon,8149,XOM,Exxon Mobil Corporation,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
390790,valero energy,7832,VLO,Valero Energy Corporation,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
390790,phillips 66,6114,PSX,Phillips 66,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
390790,mizuho,4788,MFG,Mizuho Financial Group Inc,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
390790,delek us,2206,DK,Delek US Holdings Inc,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
390790,natural gas,5202,NGS,Natural Gas Services Group Inc,"['refinery', 'hurricane', 'gulf', 'hurricanegasoline', 'petroleum']"
546212,microsoft,4996,MSFT,Microsoft Corporation,"['renewables', 'coal', 'johannesburg', 'greenpeace', 'environmental']"
546213,pfizer,5832,PFE,Pfizer Inc,"['lyft', 'stock', 'zimmer', 'uber', 'profit']"
546213,uber,7591,UBER,Uber Technologies Inc,"['lyft', 'stock', 'zimmer', 'uber', 'profit']"
546213,lyft,4634,LYFT,Lyft Inc,"['lyft', 'stock', 'zimmer', 'uber', 'profit']"
546213,turning point,7420,TPB,Turning Point Brands Inc,"['lyft', 'stock', 'zimmer', 'uber', 'profit']"
546214,pfizer,5832,PFE,Pfizer Inc,"['freezer', 'pfizer', 'vaccine', 'temp', 'market']"
546214,ubs,7597,UBS,UBS Group AG Registered Ordinary Shares,"['freezer', 'pfizer', 'vaccine', 'temp', 'market']"
546214,biontech,1169,BNTX,BioNTech SE American Depositary Share,"['freezer', 'pfizer', 'vaccine', 'temp', 'market']"
546214,carrier global,1398,CARR,Carrier Global Corporation,"['freezer', 'pfizer', 'vaccine', 'temp', 'market']"
546214,trane technologies,7511,TT,Trane Technologies plc,"['freezer', 'pfizer', 'vaccine', 'temp', 'market']"
392828,equinor,2585,EQNR,Equinor ASA,"['refinery', 'gulf', 'hurricane', 'oil', 'tanker']"
392857,exxon,8149,XOM,Exxon Mobil Corporation,"['hurricane', 'laura', 'gulf', 'storm', 'katrina']"
392857,natural gas,5202,NGS,Natural Gas Services Group Inc,"['hurricane', 'laura', 'gulf', 'storm', 'katrina']"
392859,msci,4991,MSCI,MSCI Inc,"['vietnamese', 'vietnam', 'investor', 'stock', 'market']"
392859,asia pacific,560,APWC,Asia Pacific Wire & Cable Corporation Ltd,"['vietnamese', 'vietnam', 'investor', 'stock', 'market']"
392860,microsoft,4996,MSFT,Microsoft Corporation,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,salesforce,1911,CRM,Salesforce,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,s&p,6958,SPGI,S&P Global Inc,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,dow,2267,DOW,Dow Inc,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,msci,4991,MSCI,MSCI Inc,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,nasdaq,5144,NDAQ,Nasdaq Inc,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,deutsche bank,2105,DB,Deutsche Bank AG,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392860,s&p 500,1341,BXMX,Nuveen S&P 500 Buy-Write Income Fd,"['stock', 'goldman', 'dow', 'market', 'nasdaq']"
392892,google,3359,GOOG,Alphabet Inc,"['trudeau', 'minister', 'economist', 'wealthiest', 'cabinet']"
392892,s&p,6958,SPGI,S&P Global Inc,"['trudeau', 'minister', 'economist', 'wealthiest', 'cabinet']"
392892,north american,5278,NOA,North American Construction Group Ltd,"['trudeau', 'minister', 'economist', 'wealthiest', 'cabinet']"
392892,renewable energy,6299,REGI,Renewable Energy Group Inc,"['trudeau', 'minister', 'economist', 'wealthiest', 'cabinet']"
392914,tesla,7502,TSLA,Tesla Inc,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,alibaba group,859,BABA,Alibaba Group Holding Limited,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,bank of america,860,BAC,Bank of America Corporation,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,li auto,4480,LI,Li Auto Inc,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,nio,5222,NIO,NIO Inc,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,xpeng,8163,XPEV,XPeng Inc,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,suisse group,1937,CS,Credit Suisse Group,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392914,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['xpeng', 'ev', 'xpev', 'investor', 'alibaba']"
392915,facebook,2746,FB,Meta Platforms Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,royal bank,6524,RY,Royal Bank Of Canada,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,morgan stanley,4979,MS,Morgan Stanley,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,bp,1191,BP,BP p,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,airbnb,41,ABNB,Airbnb Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,snowflake,6903,SNOW,Snowflake Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,palantir,5935,PLTR,Palantir Technologies Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,suisse group,1937,CS,Credit Suisse Group,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,unity software,7582,U,Unity Software Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,jfrog,2980,FROG,JFrog Ltd,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,sumo logic,7111,SUMO,Sumo Logic Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392915,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['palantir', 'shareholder', 'stock', 'goldman', 'company']"
392917,hsbc,3693,HSBC,HSBC Holdings plc,"['asia', 'treasury', 'inflation', 'yield', 'yuan']"
392917,barclays,941,BCS,Barclays PLC,"['asia', 'treasury', 'inflation', 'yield', 'yuan']"
392920,stonex group,6897,SNEX,StoneX Group Inc,"['soybean', 'usda', 'agriculture', 'soy', 'agricultural']"
392921,mgm resorts,4802,MGM,MGM Resorts International,"['casino', 'nevada', 'hotel', 'charleston', 'resort']"
392921,caesars entertainment,2081,CZR,Caesars Entertainment Inc,"['casino', 'nevada', 'hotel', 'charleston', 'resort']"
392921,penn national,5816,PENN,Penn National Gaming Inc,"['casino', 'nevada', 'hotel', 'charleston', 'resort']"
392921,tripadvisor,7450,TRIP,TripAdvisor Inc,"['casino', 'nevada', 'hotel', 'charleston', 'resort']"
392922,schlumberger,6818,SLB,Schlumberger N,"['petroleum', 'sudan', 'nile', 'saharan', 'angola']"
392923,apple,21,AAPL,Apple Inc,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,google,3359,GOOG,Alphabet Inc,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,alibaba group,859,BABA,Alibaba Group Holding Limited,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,morgan stanley,4979,MS,Morgan Stanley,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,citigroup,1360,C,Citigroup Inc,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,pinduoduo,5783,PDD,Pinduoduo Inc,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392923,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['xiaomi', 'huawei', 'huami', 'smartphone', 'g']"
392950,astrazeneca,849,AZN,AstraZeneca PLC,"['vaccineleapfrogging', 'vaccine', 'pandemic', 'covid', 'coronavirus']"
392950,moderna,4970,MRNA,Moderna Inc,"['vaccineleapfrogging', 'vaccine', 'pandemic', 'covid', 'coronavirus']"
392950,biogen,1049,BIIB,Biogen Inc,"['vaccineleapfrogging', 'vaccine', 'pandemic', 'covid', 'coronavirus']"
392950,high income,5749,PCF,High Income Securities Fd,"['vaccineleapfrogging', 'vaccine', 'pandemic', 'covid', 'coronavirus']"
392952,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['goldman', 'ceo', 'investor', 'corp', 'robbins']"
392952,palantir,5935,PLTR,Palantir Technologies Inc,"['goldman', 'ceo', 'investor', 'corp', 'robbins']"
392953,micron,5044,MU,Micron Technology Inc,"['china', 'shanghai', 'beijing', 'industry', 'industrial']"
392953,synopsys,6906,SNPS,Synopsys Inc,"['china', 'shanghai', 'beijing', 'industry', 'industrial']"
392953,cadence design,1476,CDNS,Cadence Design Systems Inc,"['china', 'shanghai', 'beijing', 'industry', 'industrial']"
392953,digital world,2348,DWAC,Digital World Acquisition Corp,"['china', 'shanghai', 'beijing', 'industry', 'industrial']"
546232,suisse group,1937,CS,Credit Suisse Group,"['shareholder', 'invested', 'ldc', 'investor', 'billionaire']"
546232,credit suisse,1626,CIK,Credit Suisse Asset Management Income Fund Inc,"['shareholder', 'invested', 'ldc', 'investor', 'billionaire']"
546235,emerging markets,3657,HORI,Emerging Markets Horizon Corp,"['recession', 'economy', 'emerging', 'outperformance', 'forecast']"
546236,alibaba group,859,BABA,Alibaba Group Holding Limited,"['fintech', 'banking', 'bank', 'regulatory', 'financial']"
546238,natural gas,5202,NGS,Natural Gas Services Group Inc,"['coal', 'renewables', 'renewable', 'gas', 'fuel']"
546240,pfizer,5832,PFE,Pfizer Inc,"['opec', 'petroleum', 'oil', 'oilfield', 'saudi']"
395021,the central,1494,CEE,The Central and Eastern Europe Fund Inc,"['inflation', 'forecast', 'gdp', 'easing', 'fiscal']"
546241,royal dutch,6738,SHEL,Royal Dutch Shell PLC,"['pipeline', 'pipe', 'merkel', 'liquefied', 'gazprom']"
546241,boeing,858,BA,Boeing Company (The),"['pipeline', 'pipe', 'merkel', 'liquefied', 'gazprom']"
546241,natural gas,5202,NGS,Natural Gas Services Group Inc,"['pipeline', 'pipe', 'merkel', 'liquefied', 'gazprom']"
395007,s&p,6958,SPGI,S&P Global Inc,"['inflation', 'deflation', 'recession', 'economy', 'uae']"
395004,facebook,2746,FB,Meta Platforms Inc,"['mahama', 'gold', 'ghanaian', 'cash', 'coin']"
395005,thermo fisher,7391,TMO,Thermo Fisher Scientific Inc,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,abbott,49,ABT,Abbott Laboratories,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,becton dickinson,960,BDX,Becton Dickinson and Company,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,perkinelmer,5909,PKI,PerkinElmer Inc,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,hologic,3650,HOLX,Hologic Inc,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,quest diagnostics,2168,DGX,Quest Diagnostics Incorporated,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395005,evercore,2686,EVR,Evercore Inc,"['abbott', 'testing', 'test', 'market', 'diagnostics']"
395020,national health,5207,NHI,National Health Investors Inc,"['mortality', 'covid', 'epidemiologist', 'sweden', 'infection']"
395024,the central,1494,CEE,The Central and Eastern Europe Fund Inc,"['stimulus', 'lee', 'debt', 'korean', 'bok']"
395030,wells fargo,7993,WFC,Wells Fargo & Company,"['inflation', 'inflationary', 'recession', 'fed', 'powell']"
395030,goldman sachs,3418,GS,Goldman Sachs Group Inc,"['inflation', 'inflationary', 'recession', 'fed', 'powell']"
395033,abbott,49,ABT,Abbott Laboratories,"['testing', 'test', 'laboratory', 'abbott', 'purchasing']"
395033,becton dickinson,960,BDX,Becton Dickinson and Company,"['testing', 'test', 'laboratory', 'abbott', 'purchasing']"
395033,ford,2724,F,Ford Motor Company,"['testing', 'test', 'laboratory', 'abbott', 'purchasing']"
395033,twitter,7565,TWTR,Twitter Inc,"['testing', 'test', 'laboratory', 'abbott', 'purchasing']"
